scenario_id,scenario_name,role,preset_status,candidate_rank,is_recommended,offer_id,vendor_code,collection,product_name,product_type,price_rub,old_price_rub,color,size,material,product_url,primary_image_url,all_image_urls,palette,style_tags
green-salon,Зелёный салон,serving_add_on,optional,1,True,269,УТ-00007939,Петербург,Сливочник Петербург,milk_jug,6450,12900,белый,13х8х10 см,костяной фарфор,https://kultura-doma.ru/product/slivochnik-peterburg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a632cffe8804_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a632cffe8804_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a632cff1c511_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a632d0037bdb_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a632cfe538d6_big.jpg,green|milk,urban|classic|graphic
green-salon,Зелёный салон,serving_add_on,optional,2,False,303,УТ-00007938,Петербург,Сахарница Петербург,sugar_bowl,7950,15900,белый,,костяной фарфор,https://kultura-doma.ru/product/saharnica-peterburg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394b88d86f5_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394b88d86f5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394b886643a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394b89200e7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394b8963f59_big.jpg,green|milk,urban|classic|graphic
green-salon,Зелёный салон,serving_add_on,optional,3,False,337,УТ-00007937,Петербург,Чайник Петербург,teapot,9950,19900,белый,,костяной фарфор,https://kultura-doma.ru/product/chaynik-peterburg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394f8eb12f9_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394f8eb12f9_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394f8a58a79_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394f8f0440d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394f8fa4bbf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394f8d83f61_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394f8ad65b9_big.jpg,green|milk,urban|classic|graphic
multicolor-garden,Многоцветный сад,neutral_plate,default,1,True,1532,УТ-00011415,Овация,Тарелка десертная Овация,dessert_plate,894,1490,белый,"18,5 см",фарфор,https://kultura-doma.ru/product/tarelka-desertnaya-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59fe31bc63_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59fe31bc63_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699309e079356_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a732a78977_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a732ab493a_big.jpg,milk|white,textured|soft|modern
multicolor-garden,Многоцветный сад,neutral_plate,default,2,False,1533,УТ-00011416,Овация,Тарелка закусочная Овация,snack_plate,1314,2190,белый,"23,5 см",фарфор,https://kultura-doma.ru/product/tarelka-zakusochnaya-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59ff7219ee_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59ff7219ee_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699309973b5c7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a73220661d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a732240b36_big.jpg,milk|white,textured|soft|modern
multicolor-garden,Многоцветный сад,neutral_plate,default,3,False,1562,УТ-00011432,Камея,Тарелка десертная Камея,dessert_plate,1673,2390,белый,"20,8 см",костяной фарфор,https://kultura-doma.ru/product/tarelka-desertnaya-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a73285a37b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a73285a37b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a5772a9dbd2_big.jpg,milk|white,classic|neutral|relief
multicolor-garden,Многоцветный сад,neutral_plate,default,4,False,1563,УТ-00011433,Камея,Тарелка закусочная Камея,snack_plate,2233,3190,белый,"23,5 см",костяной фарфор,https://kultura-doma.ru/product/tarelka-zakusochnaya-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a739923911_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a739923911_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a576f26a902_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,dinner_plate,required,1,True,1534,УТ-00011417,Овация,Тарелка обеденная Овация,dinner_plate,1794,2990,белый,"26,5 см",фарфор,https://kultura-doma.ru/product/tarelka-obedennaya-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/69cfd1dbd8788_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69cfd1dbd8788_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69cfd06a0b47c_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,dinner_plate,required,2,False,1564,УТ-00011434,Камея,Тарелка обеденная Камея,dinner_plate,2793,3990,белый,"26,6 см",костяной фарфор,https://kultura-doma.ru/product/tarelka-obedennaya-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a06d76222d16_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a06d76222d16_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a576c56bb35_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,snack_plate,default,1,True,1532,УТ-00011415,Овация,Тарелка десертная Овация,dessert_plate,894,1490,белый,"18,5 см",фарфор,https://kultura-doma.ru/product/tarelka-desertnaya-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59fe31bc63_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59fe31bc63_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699309e079356_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a732a78977_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a732ab493a_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,snack_plate,default,2,False,1533,УТ-00011416,Овация,Тарелка закусочная Овация,snack_plate,1314,2190,белый,"23,5 см",фарфор,https://kultura-doma.ru/product/tarelka-zakusochnaya-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59ff7219ee_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59ff7219ee_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699309973b5c7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a73220661d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a732240b36_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,snack_plate,default,3,False,1562,УТ-00011432,Камея,Тарелка десертная Камея,dessert_plate,1673,2390,белый,"20,8 см",костяной фарфор,https://kultura-doma.ru/product/tarelka-desertnaya-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a73285a37b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a73285a37b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a5772a9dbd2_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,snack_plate,default,4,False,1563,УТ-00011433,Камея,Тарелка закусочная Камея,snack_plate,2233,3190,белый,"23,5 см",костяной фарфор,https://kultura-doma.ru/product/tarelka-zakusochnaya-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a739923911_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a739923911_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a576f26a902_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,tea_pair,default,1,True,1539,УТ-00011516,Овация,Кофейная пара Овация,coffee_pair,894,1490,белый,,фарфор,https://kultura-doma.ru/product/kofeynaya-para-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af98ba5b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af98ba5b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699308df21c8f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69930fcc7d471_big.png,milk|white,textured|soft|modern
white-classic,Белая классика,tea_pair,default,2,False,1540,УТ-00011514,Овация,Чайная пара Овация,tea_pair,1194,1990,белый,,фарфор,https://kultura-doma.ru/product/chaynaya-para-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394afacf9ef_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394afacf9ef_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699308d3be25c_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,tea_pair,default,3,False,1557,УТ-00011518,Камея,Кофейная пара Камея,coffee_pair,1673,2390,белый,,костяной фарфор,https://kultura-doma.ru/product/kofeynaya-para-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af3ed506_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af3ed506_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a15ad989a8a5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af3a736d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af4453b5_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,tea_pair,default,4,False,1556,УТ-00011517,Камея,Чайная пара Камея,tea_pair,2233,3190,белый,,костяной фарфор,https://kultura-doma.ru/product/chaynaya-para-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af134502_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af134502_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a5760b0ab4b_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,serving_add_on,optional,1,True,1543,УТ-00011429,Овация,Молочник Овация,milk_jug,894,1490,белый,,фарфор,https://kultura-doma.ru/product/molochnik-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394afd5391f_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394afd5391f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699306866add5_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,serving_add_on,optional,2,False,1559,УТ-00011449,Камея,Салатник Камея,salad_bowl,903,1290,белый,,костяной фарфор,https://kultura-doma.ru/product/salatnik-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a85f308820_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a85f308820_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a5751851cd4_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,serving_add_on,optional,3,False,1537,УТ-00011420,Овация,Салатник порционный Овация,salad_bowl,954,1590,белый,16 см,фарфор,https://kultura-doma.ru/product/salatnik-porcionnyy-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a8620ea07f_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a8620ea07f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69958bb93c88e_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,serving_add_on,optional,4,False,1544,УТ-00011430,Овация,Сахарница Овация,sugar_bowl,954,1590,белый,,фарфор,https://kultura-doma.ru/product/saharnica-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394afe9c244_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394afe9c244_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6993066f183f9_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,serving_add_on,optional,5,False,1554,УТ-00011441,Камея,Молочник Камея,milk_jug,1673,2390,белый,,костяной фарфор,https://kultura-doma.ru/product/molochnik-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394aeea5edf_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394aeea5edf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a15ad53ba204_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a5765de48a1_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,serving_add_on,optional,6,False,1538,УТ-00011421,Овация,Салатник Овация,salad_bowl,1794,2990,белый,21 см,фарфор,https://kultura-doma.ru/product/salatnik-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a861013057_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a861013057_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,serving_add_on,optional,7,False,1536,УТ-00011419,Овация,Блюдо овальное Овация,serving_dish,2154,3590,белый,"36х25,5 см",фарфор,https://kultura-doma.ru/product/blyudo-oval-noe-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77ab1a012_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77ab1a012_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,serving_add_on,optional,8,False,1552,УТ-00011436,Камея,Блюдо овальное Камея,serving_dish,2233,3190,белый,25х18 см,костяной фарфор,https://kultura-doma.ru/product/blyudo-oval-noe-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77a9a9ef4_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77a9a9ef4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a575b5c5163_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,serving_add_on,optional,9,False,1542,УТ-00011428,Овация,Чайник Овация,teapot,2394,3990,белый,,фарфор,https://kultura-doma.ru/product/chaynik-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394afc1ae84_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394afc1ae84_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699306910d923_big.jpg,milk|white,textured|soft|modern
white-classic,Белая классика,serving_add_on,optional,10,False,1561,УТ-00011440,Камея,Сахарница Камея,sugar_bowl,2513,3590,белый,,костяной фарфор,https://kultura-doma.ru/product/saharnica-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af59a5dc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af59a5dc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a15aede2722f_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,serving_add_on,optional,11,False,1560,УТ-00011450,Камея,Салатник Камея,salad_bowl,3283,4690,белый,20 см,костяной фарфор,https://kultura-doma.ru/product/salatnik-kameya-1560,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a861165ce4_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a861165ce4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a15afd9285dd_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,serving_add_on,optional,12,False,1553,УТ-00011437,Камея,Блюдо овальное Камея,serving_dish,4473,6390,белый,36х26 см,костяной фарфор,https://kultura-doma.ru/product/blyudo-oval-noe-kameya-1553,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77a832033_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77a832033_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a575cbeca53_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,serving_add_on,optional,13,False,1568,УТ-00011439,Камея,Чайник заварочный Камея,teapot,4473,6390,белый,,костяной фарфор,https://kultura-doma.ru/product/chaynik-zavarochnyy-kameya-1568,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af835e91_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394af835e91_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699d71e583d98_big.jpg,milk|white,classic|neutral|relief
white-classic,Белая классика,serving_add_on,optional,14,False,1567,УТ-00011438,Камея,Чайник заварочный Камея,teapot,5593,7990,белый,,костяной фарфор,https://kultura-doma.ru/product/chaynik-zavarochnyy-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a50b12627f2e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a50b12627f2e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699f11c473620_big.jpg,milk|white,classic|neutral|relief
crystal-evening,Свет Росы,white_base,optional,1,True,1532,УТ-00011415,Овация,Тарелка десертная Овация,dessert_plate,894,1490,белый,"18,5 см",фарфор,https://kultura-doma.ru/product/tarelka-desertnaya-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59fe31bc63_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69a59fe31bc63_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/699309e079356_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a732a78977_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a732ab493a_big.jpg,milk|white,textured|soft|modern
crystal-evening,Свет Росы,white_base,optional,2,False,1562,УТ-00011432,Камея,Тарелка десертная Камея,dessert_plate,1673,2390,белый,"20,8 см",костяной фарфор,https://kultura-doma.ru/product/tarelka-desertnaya-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a73285a37b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a73285a37b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a5772a9dbd2_big.jpg,milk|white,classic|neutral|relief
crystal-evening,Свет Росы,white_base,optional,3,False,1534,УТ-00011417,Овация,Тарелка обеденная Овация,dinner_plate,1794,2990,белый,"26,5 см",фарфор,https://kultura-doma.ru/product/tarelka-obedennaya-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/69cfd1dbd8788_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69cfd1dbd8788_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69cfd06a0b47c_big.jpg,milk|white,textured|soft|modern
crystal-evening,Свет Росы,white_base,optional,4,False,1536,УТ-00011419,Овация,Блюдо овальное Овация,serving_dish,2154,3590,белый,"36х25,5 см",фарфор,https://kultura-doma.ru/product/blyudo-oval-noe-ovaciya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77ab1a012_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77ab1a012_big.jpg,milk|white,textured|soft|modern
crystal-evening,Свет Росы,white_base,optional,5,False,1552,УТ-00011436,Камея,Блюдо овальное Камея,serving_dish,2233,3190,белый,25х18 см,костяной фарфор,https://kultura-doma.ru/product/blyudo-oval-noe-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77a9a9ef4_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77a9a9ef4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a575b5c5163_big.jpg,milk|white,classic|neutral|relief
crystal-evening,Свет Росы,white_base,optional,6,False,1564,УТ-00011434,Камея,Тарелка обеденная Камея,dinner_plate,2793,3990,белый,"26,6 см",костяной фарфор,https://kultura-doma.ru/product/tarelka-obedennaya-kameya,https://kultura-doma.ru/public/src/images/gallery/catalog/6a06d76222d16_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a06d76222d16_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a576c56bb35_big.jpg,milk|white,classic|neutral|relief
crystal-evening,Свет Росы,white_base,optional,7,False,1553,УТ-00011437,Камея,Блюдо овальное Камея,serving_dish,4473,6390,белый,36х26 см,костяной фарфор,https://kultura-doma.ru/product/blyudo-oval-noe-kameya-1553,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77a832033_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3a77a832033_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69a575cbeca53_big.jpg,milk|white,classic|neutral|relief
blue-hour-bedroom,Голубой час,bedding,required,1,True,1672,УТ-00010376,Нити времени,Комплект постельного белья Нити времени,bedding_set,16450,32900,голубой,Кинг-сайз (220х240 см),,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-niti-vremeni,https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce622cf37_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce622cf37_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a301296b0873_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a301296ec6aa_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce6279e3e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce6240ee2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce625354d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce62666bc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce628e23a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce62a2855_big.jpg,blue|milk|gold,fairytale|blue|ornamental
blue-hour-bedroom,Голубой час,bedding,required,2,False,1671,УТ-00010375,Тайна острова Буяна,Комплект постельного белья Тайна острова Буяна,bedding_set,16450,32900,голубой,Кинг-сайз (220х240 см),,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-tayna-ostrova-buyana,https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce485dc4b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce485dc4b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3012b3dc349_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3012b42c2d2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce4887625_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce48364d9_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce4849f4e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce4873591_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce489f253_big.jpg,blue|milk|gold,fairytale|folklore|statement
blue-hour-bedroom,Голубой час,bedding,required,3,False,1684,УТ-00011096,Обереги,Комплект постельного белья Обереги,bedding_set,20900,,синий,Полуторный (145х200 см),тенсель,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-oberegi,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f799c3bc3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79a31280_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79787a27_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f795e6391_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7969f259_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79720cb3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79842bed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7991d132_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f797ddced_big.jpg,milk|blue,quiet|delicate|protective
blue-hour-bedroom,Голубой час,bedding,required,4,False,1684-2508,УТ-00011095,Обереги,Комплект постельного белья Обереги: Евро,bedding_set,25900,,синий,Евро (200х220 см),тенсель,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-oberegi-size-evro-2508,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f799c3bc3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79a31280_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79787a27_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f795e6391_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7969f259_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79720cb3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79842bed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7991d132_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f797ddced_big.jpg,milk|blue,quiet|delicate|protective
blue-hour-bedroom,Голубой час,bedding,required,5,False,1684-2433,УТ-00011096,Обереги,Комплект постельного белья Обереги: Кинг-сайз,bedding_set,28900,,синий,Кинг-сайз (220х240 см),тенсель,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-oberegi-size-kingsayz,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f799c3bc3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79a31280_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79787a27_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f795e6391_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7969f259_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79720cb3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79842bed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7991d132_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f797ddced_big.jpg,milk|blue,quiet|delicate|protective
blue-hour-bedroom,Голубой час,bedding,required,6,False,1684-2434,УТ-00011097,Обереги,Комплект постельного белья Обереги: Семейный,bedding_set,31900,,синий,Семейный (145х200 см х 2 шт),тенсель,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-oberegi-size-semeynyy,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f799c3bc3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79a31280_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79787a27_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f795e6391_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7969f259_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79720cb3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79842bed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7991d132_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f797ddced_big.jpg,milk|blue,quiet|delicate|protective
